order_id,quantity,month_name,day_name,order_time,unit_price,total_sales,pizza_size,pizza_category,pizza_name
2,2,Nov,Monday,12,25.5,25.5,S,Veggie,The Italian Vegetables Pizza
3,3,Jul,Sunday,20,48.75,48.75,M,Supreme,The Sicilian Pizza
2,2,Aug,Sunday,20,41.5,41.5,L,Chicken,The California Chicken Pizza
1,1,Nov,Monday,17,16,16,M,Veggie,The Mediterranean Pizza
2,2,Jul,Thursday,13,30.5,30.5,L,Classic,The Pepperoni Pizza
1,1,Aug,Friday,21,16,16,M,Veggie,The Spinach and Feta Pizza
1,1,Jun,Tuesday,13,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,Aug,Tuesday,21,16.75,16.75,M,Chicken,The California Chicken Pizza
2,2,Sep,Monday,19,33.5,33.5,M,Chicken,The Thai Chicken Pizza
2,2,Sep,Thursday,14,24,24,S,Classic,The Big Meat Pizza
2,2,Sep,Friday,19,37,37,L,Veggie,The Five Cheese Pizza
1,1,Nov,Monday,16,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,Jul,Tuesday,11,16,16,M,Veggie,The Mediterranean Pizza
1,1,Jul,Monday,17,20.5,20.5,L,Classic,The Italian Capocollo Pizza
1,1,Dec,Saturday,12,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
2,2,Sep,Saturday,20,25,25,M,Classic,The Pepperoni Pizza
2,2,Nov,Friday,13,19.5,19.5,S,Classic,The Pepperoni Pizza
3,3,Sep,Sunday,16,38.25,38.25,S,Chicken,The California Chicken Pizza
2,2,Jul,Saturday,12,33,33,M,Supreme,The Prosciutto and Arugula Pizza
2,2,Dec,Monday,13,32,32,M,Classic,The Classic Deluxe Pizza
2,2,Jul,Wednesday,15,41.5,41.5,L,Supreme,The Pepper Salami Pizza
2,2,Sep,Thursday,14,32,32,M,Classic,The Classic Deluxe Pizza
2,2,Sep,Friday,17,41.5,41.5,L,Chicken,The Thai Chicken Pizza
3,3,Aug,Friday,16,48,48,M,Veggie,The Spinach and Feta Pizza
1,1,Nov,Saturday,13,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
2,2,Dec,Friday,17,33,33,L,Classic,The Hawaiian Pizza
3,3,Aug,Thursday,12,50.25,50.25,M,Chicken,The Southwest Chicken Pizza
1,1,Dec,Wednesday,22,16.75,16.75,M,Chicken,The Thai Chicken Pizza
2,2,Oct,Friday,19,32,32,M,Classic,The Greek Pizza
1,1,Nov,Monday,13,17.95,17.95,L,Veggie,The Four Cheese Pizza
2,2,Nov,Thursday,20,24,24,S,Veggie,The Vegetables + Vegetables Pizza
1,1,Jul,Thursday,11,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
1,1,Nov,Thursday,15,20.25,20.25,L,Supreme,The Sicilian Pizza
1,1,Jul,Saturday,22,12,12,S,Classic,The Greek Pizza
1,1,Dec,Sunday,17,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,Dec,Thursday,14,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,Dec,Saturday,16,12,12,S,Veggie,The Mediterranean Pizza
1,1,Dec,Thursday,15,16,16,M,Classic,The Greek Pizza
2,2,Dec,Sunday,14,41.5,41.5,L,Supreme,The Soppressata Pizza
2,2,May,Wednesday,12,35,35,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,Jan,Sunday,13,41,41,L,Classic,The Italian Capocollo Pizza
1,1,Feb,Thursday,16,16,16,M,Veggie,The Vegetables + Vegetables Pizza
1,1,Jun,Wednesday,16,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
2,2,Mar,Tuesday,18,29.5,29.5,M,Veggie,The Four Cheese Pizza
1,1,Feb,Tuesday,13,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,Jun,Monday,15,16,16,M,Classic,The Classic Deluxe Pizza
1,1,Jan,Sunday,11,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,Jan,Friday,22,12,12,S,Veggie,The Vegetables + Vegetables Pizza
1,1,Mar,Sunday,19,20.5,20.5,L,Classic,The Napolitana Pizza
2,2,May,Thursday,12,33,33,M,Supreme,The Italian Supreme Pizza
3,3,Jan,Friday,14,36,36,S,Veggie,The Green Garden Pizza
1,1,Jan,Thursday,12,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,Mar,Saturday,17,12.5,12.5,M,Classic,The Pepperoni Pizza
5,5,May,Wednesday,12,82.5,82.5,M,Supreme,The Italian Supreme Pizza
1,1,Jun,Tuesday,15,17.95,17.95,L,Veggie,The Four Cheese Pizza
7,7,Mar,Tuesday,13,84,84,S,Classic,The Big Meat Pizza
1,1,May,Saturday,16,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,Apr,Wednesday,17,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,Feb,Thursday,19,20.25,20.25,L,Supreme,The Calabrese Pizza
1,1,May,Wednesday,16,15.25,15.25,L,Classic,The Pepperoni Pizza
1,1,Jun,Wednesday,11,11,11,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,May,Monday,13,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
2,2,Jan,Friday,20,24,24,S,Veggie,The Green Garden Pizza
1,1,Jun,Friday,16,12,12,S,Veggie,The Green Garden Pizza
1,1,Feb,Wednesday,19,16,16,M,Veggie,The Vegetables + Vegetables Pizza
1,1,Apr,Sunday,15,16.25,16.25,M,Supreme,The Calabrese Pizza
3,3,May,Thursday,16,62.25,62.25,L,Chicken,The Southwest Chicken Pizza
2,2,Feb,Wednesday,17,33,33,M,Supreme,The Italian Supreme Pizza
2,2,Sep,Tuesday,21,25.5,25.5,S,Chicken,The Southwest Chicken Pizza
2,2,Oct,Saturday,13,51,51,XL,Classic,The Greek Pizza
1,1,Aug,Saturday,21,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
1,1,Jul,Friday,15,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
2,2,Oct,Tuesday,13,24,24,S,Veggie,The Green Garden Pizza
2,2,Nov,Thursday,18,33,33,L,Classic,The Hawaiian Pizza
1,1,Sep,Wednesday,16,16.25,16.25,M,Supreme,The Calabrese Pizza
2,2,Oct,Thursday,14,25,25,S,Supreme,The Pepper Salami Pizza
1,1,Sep,Wednesday,16,16,16,M,Veggie,The Vegetables + Vegetables Pizza
1,1,Aug,Wednesday,21,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,Aug,Sunday,14,16,16,M,Veggie,The Mexicana Pizza
2,2,Aug,Saturday,17,25,25,S,Supreme,The Prosciutto and Arugula Pizza
2,2,Jul,Monday,20,33.5,33.5,M,Chicken,The California Chicken Pizza
3,3,Oct,Wednesday,13,49.5,49.5,M,Supreme,The Prosciutto and Arugula Pizza
3,4,Dec,Sunday,17,36,48,S,Classic,The Big Meat Pizza
1,1,Jul,Wednesday,18,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,Sep,Tuesday,20,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
1,1,Aug,Wednesday,19,12,12,S,Classic,The Big Meat Pizza
3,3,Nov,Friday,15,50.25,50.25,M,Chicken,The Chicken Alfredo Pizza
1,1,Nov,Wednesday,18,16.5,16.5,L,Classic,The Hawaiian Pizza
4,4,Dec,Friday,17,71.8,71.8,L,Veggie,The Four Cheese Pizza
2,2,Aug,Friday,20,41,41,L,Classic,The Italian Capocollo Pizza
1,1,Nov,Friday,16,16,16,M,Veggie,The Spinach and Feta Pizza
1,1,Jul,Tuesday,21,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
2,2,Nov,Sunday,15,29.5,29.5,M,Veggie,The Four Cheese Pizza
1,1,Oct,Friday,14,9.75,9.75,S,Classic,The Pepperoni Pizza
2,2,Oct,Sunday,21,24,24,S,Veggie,The Mediterranean Pizza
1,1,Aug,Wednesday,12,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,Jul,Thursday,11,16,16,M,Veggie,The Vegetables + Vegetables Pizza
4,5,Oct,Wednesday,13,71.8,89.75,L,Veggie,The Four Cheese Pizza
1,1,Aug,Thursday,18,16,16,M,Veggie,The Mediterranean Pizza
4,4,Oct,Thursday,16,83,83,L,Chicken,The California Chicken Pizza
2,2,Aug,Tuesday,13,24,24,S,Classic,The Big Meat Pizza
1,1,Oct,Sunday,14,12,12,S,Classic,The Classic Deluxe Pizza
2,2,Sep,Wednesday,19,37,37,L,Veggie,The Five Cheese Pizza
1,2,Aug,Thursday,12,20.25,40.5,L,Veggie,The Mediterranean Pizza
1,1,Nov,Thursday,11,16.5,16.5,L,Classic,The Hawaiian Pizza
2,3,Jul,Friday,16,33.5,50.25,M,Chicken,The Southwest Chicken Pizza
1,2,Nov,Monday,22,16.75,33.5,M,Chicken,The Barbecue Chicken Pizza
1,1,Sep,Tuesday,21,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,Oct,Wednesday,20,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,Sep,Tuesday,14,12.75,12.75,S,Chicken,The Chicken Alfredo Pizza
2,2,Nov,Friday,20,41,41,L,Classic,The Napolitana Pizza
1,1,Sep,Friday,22,16,16,M,Classic,The Classic Deluxe Pizza
1,1,Nov,Tuesday,14,12.5,12.5,S,Supreme,The Spicy Italian Pizza
3,3,Aug,Tuesday,13,61.5,61.5,L,Classic,The Italian Capocollo Pizza
1,1,Oct,Friday,21,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
3,3,Dec,Thursday,20,36,36,S,Classic,The Classic Deluxe Pizza
3,3,Dec,Friday,17,48,48,M,Classic,The Classic Deluxe Pizza
1,1,Dec,Thursday,16,20.25,20.25,L,Veggie,The Mediterranean Pizza
1,1,Dec,Monday,22,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,Dec,Sunday,13,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,Dec,Saturday,18,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
4,4,Mar,Monday,12,66,66,M,Supreme,The Spicy Italian Pizza
2,2,May,Friday,14,33.5,33.5,M,Chicken,The Thai Chicken Pizza
1,1,Apr,Friday,18,11,11,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,Jan,Friday,13,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
3,3,Apr,Monday,13,55.5,55.5,L,Veggie,The Five Cheese Pizza
1,1,May,Sunday,18,16,16,M,Classic,The Napolitana Pizza
2,2,Jan,Monday,11,41.5,41.5,L,Chicken,The Thai Chicken Pizza
1,1,Mar,Friday,18,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
2,2,May,Friday,12,25,25,S,Supreme,The Spicy Italian Pizza
1,1,Feb,Friday,21,12,12,S,Veggie,The Mediterranean Pizza
1,1,Jun,Monday,11,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
1,1,May,Saturday,15,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,Jan,Sunday,13,12.5,12.5,M,Classic,The Pepperoni Pizza
2,2,Feb,Tuesday,13,26.5,26.5,M,Classic,The Hawaiian Pizza
7,7,May,Friday,19,129.5,129.5,L,Veggie,The Five Cheese Pizza
1,1,Jun,Friday,17,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,1,Mar,Friday,22,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,Feb,Monday,17,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,Jan,Saturday,18,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,Mar,Tuesday,18,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,May,Wednesday,20,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
2,2,Mar,Monday,19,32,32,M,Classic,The Napolitana Pizza
2,2,Feb,Tuesday,21,32,32,M,Veggie,The Vegetables + Vegetables Pizza
2,2,Apr,Saturday,16,24,24,S,Veggie,The Spinach and Feta Pizza
2,2,Apr,Sunday,17,41.5,41.5,L,Supreme,The Spinach Supreme Pizza
1,1,Apr,Wednesday,11,12.5,12.5,S,Supreme,The Italian Supreme Pizza
2,2,May,Monday,18,25,25,M,Classic,The Pepperoni Pizza
1,1,Feb,Wednesday,18,12.5,12.5,S,Supreme,The Soppressata Pizza
2,2,May,Thursday,11,24,24,S,Classic,The Big Meat Pizza
3,3,Feb,Friday,13,49.5,49.5,M,Supreme,The Pepper Salami Pizza
1,1,Jan,Saturday,18,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
4,4,Feb,Friday,17,83,83,L,Chicken,The Southwest Chicken Pizza
1,1,May,Wednesday,12,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,Feb,Friday,18,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,Feb,Thursday,18,13.25,13.25,M,Classic,The Hawaiian Pizza
2,2,Mar,Tuesday,14,25.5,25.5,S,Chicken,The California Chicken Pizza
2,2,Apr,Monday,13,40.5,40.5,L,Veggie,The Vegetables + Vegetables Pizza
1,1,Mar,Friday,14,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,Mar,Thursday,12,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
2,2,Mar,Tuesday,17,21,21,S,Classic,The Hawaiian Pizza
1,1,Feb,Sunday,22,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
3,3,Apr,Thursday,17,37.5,37.5,M,Classic,The Pepperoni Pizza
1,1,Apr,Wednesday,12,16.5,16.5,L,Classic,The Hawaiian Pizza
2,2,Jan,Friday,20,25,25,M,Classic,The Pepperoni Pizza
1,1,Mar,Tuesday,17,20.5,20.5,L,Classic,The Italian Capocollo Pizza
1,1,Jun,Monday,22,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,Jan,Friday,18,11,11,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,Feb,Friday,22,35.9,35.9,L,Veggie,The Four Cheese Pizza
1,1,Apr,Sunday,22,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,Mar,Sunday,17,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
2,2,Nov,Thursday,12,24,24,S,Classic,The Classic Deluxe Pizza
1,1,Jun,Saturday,15,12.5,12.5,S,Supreme,The Spicy Italian Pizza
3,3,Sep,Saturday,17,29.25,29.25,S,Classic,The Pepperoni Pizza
1,1,Sep,Tuesday,20,16.5,16.5,M,Supreme,The Soppressata Pizza
2,3,Oct,Friday,12,41.5,62.25,L,Chicken,The Thai Chicken Pizza
5,5,Dec,Friday,13,103.75,103.75,L,Chicken,The Thai Chicken Pizza
2,2,Nov,Monday,18,35,35,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Sep,Thursday,19,12,12,S,Veggie,The Spinach and Feta Pizza
1,1,Sep,Monday,16,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
3,3,Nov,Sunday,13,48,48,M,Veggie,The Spinach and Feta Pizza
2,3,Sep,Tuesday,14,24,36,S,Veggie,The Vegetables + Vegetables Pizza
3,3,Sep,Tuesday,15,49.5,49.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,Nov,Sunday,12,12.5,12.5,M,Classic,The Pepperoni Pizza
4,4,Sep,Saturday,12,67,67,M,Chicken,The California Chicken Pizza
1,1,Aug,Friday,18,16,16,M,Classic,The Greek Pizza
2,2,Nov,Tuesday,12,24,24,S,Veggie,The Vegetables + Vegetables Pizza
1,1,Jul,Monday,19,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,Jul,Tuesday,15,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,Jul,Tuesday,13,16,16,M,Classic,The Napolitana Pizza
2,2,Nov,Thursday,19,40.5,40.5,L,Veggie,The Vegetables + Vegetables Pizza
1,1,Sep,Thursday,16,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
1,1,Nov,Thursday,16,16.5,16.5,M,Supreme,The Italian Supreme Pizza
3,4,Aug,Tuesday,13,60.75,81,L,Veggie,The Mediterranean Pizza
3,3,Oct,Thursday,18,50.25,50.25,M,Chicken,The California Chicken Pizza
1,1,Sep,Wednesday,15,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,Nov,Monday,16,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,Jul,Thursday,18,20.25,20.25,L,Supreme,The Sicilian Pizza
3,3,Aug,Saturday,20,31.5,31.5,S,Classic,The Hawaiian Pizza
1,1,Aug,Sunday,21,12,12,S,Veggie,The Green Garden Pizza
1,1,Sep,Friday,21,10.5,10.5,S,Classic,The Hawaiian Pizza
2,2,Oct,Friday,13,30.5,30.5,L,Classic,The Pepperoni Pizza
1,1,Jun,Tuesday,13,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,Aug,Sunday,11,23.65,23.65,S,Supreme,The Brie Carre Pizza
3,3,Aug,Monday,16,60.75,60.75,L,Veggie,The Mexicana Pizza
2,2,Aug,Saturday,22,21,21,S,Classic,The Hawaiian Pizza
1,1,Oct,Wednesday,18,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,Jul,Wednesday,14,18.5,18.5,L,Veggie,The Five Cheese Pizza
1,1,Sep,Friday,17,20.5,20.5,L,Classic,The Greek Pizza
2,2,Oct,Tuesday,13,25.5,25.5,S,Chicken,The Southwest Chicken Pizza
1,1,Oct,Saturday,20,25.5,25.5,XL,Classic,The Greek Pizza
1,1,Nov,Tuesday,15,16,16,M,Classic,The Classic Deluxe Pizza
1,1,Aug,Saturday,11,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,Oct,Friday,18,16,16,M,Veggie,The Mediterranean Pizza
2,2,Jul,Thursday,16,24,24,S,Veggie,The Spinach and Feta Pizza
1,1,Jul,Sunday,20,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
2,2,Nov,Friday,20,24,24,S,Classic,The Greek Pizza
1,1,Nov,Wednesday,15,13.25,13.25,M,Classic,The Hawaiian Pizza
5,5,Nov,Saturday,16,103.75,103.75,L,Chicken,The Barbecue Chicken Pizza
2,2,Oct,Saturday,15,25,25,S,Supreme,The Spicy Italian Pizza
2,2,Aug,Sunday,18,33,33,M,Supreme,The Prosciutto and Arugula Pizza
1,1,Sep,Wednesday,11,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
2,2,Jul,Tuesday,13,40.5,40.5,L,Veggie,The Mexicana Pizza
1,1,Aug,Friday,12,20.25,20.25,L,Supreme,The Sicilian Pizza
2,2,Sep,Wednesday,12,41.5,41.5,L,Supreme,The Pepper Salami Pizza
1,1,Sep,Wednesday,18,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
2,2,Sep,Saturday,19,26.5,26.5,M,Classic,The Hawaiian Pizza
1,1,Dec,Tuesday,12,13.25,13.25,M,Classic,The Hawaiian Pizza
4,4,Dec,Sunday,18,48,48,S,Classic,The Big Meat Pizza
1,1,Dec,Tuesday,22,9.75,9.75,S,Classic,The Pepperoni Pizza
2,2,Dec,Wednesday,17,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
1,1,Dec,Monday,17,20.5,20.5,L,Classic,The Italian Capocollo Pizza
2,2,Dec,Thursday,15,37,37,L,Veggie,The Five Cheese Pizza
1,1,Dec,Tuesday,18,23.65,23.65,S,Supreme,The Brie Carre Pizza
1,1,Dec,Thursday,16,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
1,1,Dec,Sunday,18,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,Feb,Thursday,18,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,1,Feb,Monday,22,17.95,17.95,L,Veggie,The Four Cheese Pizza
5,5,Feb,Tuesday,12,92.5,92.5,L,Veggie,The Five Cheese Pizza
6,6,Jun,Monday,12,107.69999999999999,107.69999999999999,L,Veggie,The Four Cheese Pizza
2,2,Feb,Thursday,13,25.5,25.5,S,Chicken,The Thai Chicken Pizza
1,1,Jun,Monday,22,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
1,1,Apr,Friday,13,12,12,S,Classic,The Napolitana Pizza
1,1,May,Tuesday,13,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
1,1,Jan,Saturday,15,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,May,Monday,18,11,11,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,Feb,Tuesday,17,32,32,M,Classic,The Classic Deluxe Pizza
1,1,Feb,Tuesday,17,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,Jan,Friday,13,25.5,25.5,XL,Classic,The Greek Pizza
1,1,Jan,Wednesday,15,16.5,16.5,M,Supreme,The Spicy Italian Pizza
1,1,Feb,Sunday,18,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,Mar,Wednesday,12,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,May,Sunday,12,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,Feb,Sunday,12,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,Jun,Sunday,17,16.5,16.5,M,Supreme,The Soppressata Pizza
1,1,Feb,Saturday,12,25.5,25.5,XL,Classic,The Greek Pizza
1,1,Jun,Wednesday,12,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,May,Monday,16,12,12,S,Veggie,The Vegetables + Vegetables Pizza
2,2,Feb,Wednesday,17,29.5,29.5,M,Veggie,The Four Cheese Pizza
1,1,Mar,Friday,22,12,12,S,Veggie,The Spinach and Feta Pizza
2,2,Jun,Tuesday,17,24,24,S,Classic,The Big Meat Pizza
1,1,May,Sunday,13,16,16,M,Veggie,The Spinach and Feta Pizza
3,3,Mar,Friday,18,62.25,62.25,L,Supreme,The Spicy Italian Pizza
1,1,May,Friday,20,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,Apr,Friday,21,12.5,12.5,S,Supreme,The Spicy Italian Pizza
1,1,Jan,Monday,12,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
2,2,May,Sunday,21,24,24,S,Classic,The Big Meat Pizza
1,1,Mar,Monday,19,20.25,20.25,L,Veggie,The Green Garden Pizza
1,1,Jun,Friday,21,12,12,S,Veggie,The Green Garden Pizza
1,1,Feb,Friday,20,16.5,16.5,M,Supreme,The Pepper Salami Pizza
2,2,Feb,Wednesday,11,41.5,41.5,L,Chicken,The Thai Chicken Pizza
2,2,May,Thursday,12,41,41,L,Classic,The Italian Capocollo Pizza
2,2,Jan,Sunday,13,41.5,41.5,L,Supreme,The Italian Supreme Pizza
1,1,Jan,Friday,20,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
2,2,Nov,Thursday,17,33.5,33.5,M,Chicken,The California Chicken Pizza
1,1,Jun,Sunday,22,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,Jul,Wednesday,22,12,12,S,Classic,The Napolitana Pizza
1,1,Sep,Monday,13,16.5,16.5,M,Supreme,The Spicy Italian Pizza
1,1,Aug,Tuesday,11,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,Dec,Monday,16,12.5,12.5,S,Supreme,The Spicy Italian Pizza
2,2,Jul,Monday,17,29,29,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,Sep,Saturday,13,41,41,L,Classic,The Italian Capocollo Pizza
2,2,Nov,Monday,18,51,51,XL,Classic,The Greek Pizza
2,2,Sep,Tuesday,19,41.5,41.5,L,Veggie,The Spinach Pesto Pizza
1,1,Nov,Friday,16,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
1,1,Nov,Wednesday,14,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,Oct,Saturday,21,20.5,20.5,L,Classic,The Italian Capocollo Pizza
1,1,Jul,Saturday,16,16.5,16.5,M,Supreme,The Italian Supreme Pizza
2,2,Oct,Saturday,21,25,25,S,Supreme,The Spicy Italian Pizza
1,1,Oct,Saturday,17,16,16,M,Veggie,The Mediterranean Pizza
1,1,Sep,Tuesday,22,12.5,12.5,S,Supreme,The Spicy Italian Pizza
1,1,Aug,Sunday,21,20.75,20.75,L,Supreme,The Soppressata Pizza
3,3,Oct,Saturday,13,49.5,49.5,M,Supreme,The Italian Supreme Pizza
1,1,Aug,Friday,12,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,Sep,Wednesday,14,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,Jul,Tuesday,17,12,12,S,Classic,The Italian Capocollo Pizza
4,4,Oct,Sunday,18,71.8,71.8,L,Veggie,The Four Cheese Pizza
3,3,Aug,Thursday,14,37.5,37.5,M,Classic,The Pepperoni Pizza
1,1,Sep,Friday,17,16,16,M,Classic,The Greek Pizza
1,1,Sep,Monday,18,20.25,20.25,L,Veggie,The Mediterranean Pizza
1,1,Jul,Friday,22,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
3,3,Jul,Saturday,13,55.5,55.5,L,Veggie,The Five Cheese Pizza
1,1,Nov,Wednesday,13,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,Nov,Monday,13,16.5,16.5,M,Supreme,The Soppressata Pizza
1,1,Oct,Saturday,18,20.25,20.25,L,Veggie,The Mediterranean Pizza
1,1,Aug,Saturday,11,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
2,2,Aug,Wednesday,18,32,32,M,Classic,The Classic Deluxe Pizza
2,2,Sep,Thursday,18,24,24,S,Classic,The Big Meat Pizza
1,1,Oct,Friday,16,14.75,14.75,M,Veggie,The Four Cheese Pizza
1,1,Nov,Thursday,17,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,Sep,Sunday,14,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
2,3,Jul,Wednesday,13,30.5,45.75,L,Classic,The Pepperoni Pizza
3,3,Aug,Wednesday,18,62.25,62.25,L,Chicken,The Thai Chicken Pizza
2,2,Nov,Friday,21,33.5,33.5,M,Veggie,The Italian Vegetables Pizza
1,1,Jun,Saturday,12,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,Jul,Wednesday,14,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,Oct,Thursday,19,11,11,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
3,3,Oct,Tuesday,18,61.5,61.5,L,Classic,The Italian Capocollo Pizza
2,2,Dec,Sunday,18,41,41,L,Classic,The Italian Capocollo Pizza
1,1,Sep,Monday,13,11,11,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Aug,Tuesday,19,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,Sep,Thursday,11,12,12,S,Classic,The Big Meat Pizza
1,1,Sep,Sunday,19,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,Dec,Thursday,13,16,16,M,Classic,The Napolitana Pizza
2,2,Dec,Sunday,16,25.5,25.5,S,Chicken,The California Chicken Pizza
1,1,Dec,Tuesday,18,16,16,M,Classic,The Italian Capocollo Pizza
1,1,Dec,Sunday,14,20.5,20.5,L,Classic,The Greek Pizza
1,1,Dec,Friday,18,12.5,12.5,S,Supreme,The Soppressata Pizza
2,2,Dec,Thursday,19,25,25,S,Veggie,The Spinach Pesto Pizza
2,2,Dec,Monday,16,32.5,32.5,M,Supreme,The Calabrese Pizza
1,1,Feb,Tuesday,11,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,May,Wednesday,17,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
2,2,Apr,Saturday,17,41.5,41.5,L,Chicken,The Chicken Pesto Pizza
1,1,Feb,Sunday,22,12,12,S,Classic,The Classic Deluxe Pizza
1,1,Jan,Wednesday,21,16,16,M,Veggie,The Vegetables + Vegetables Pizza
1,1,Apr,Friday,18,12,12,S,Veggie,The Green Garden Pizza
